content,labels
ஏழையின் கண்ணீரை துடைப்பவன் அரசன் தான்..<fire emoji/> <fire emoji/><black heart emoji/><heart suit emoji/> ஐயா <folded hands emoji/><folded hands emoji/><folded hands emoji/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/>,Sarcastic
நாம் தமிழர் கட்சி சார்பாக <hashtag/> (மைக்) சின்னத்தில் போட்டியிடும் திருவண்ணாமலை நாடாளுமன்றத் தொகுதி வெற்றி வேட்பாளர் மருத்துவர் இரா.ரமேஷ் பாபு அவர்களை ஆதரித்து 12.04.2024 அன்று திருவண்ணாமலை அண்ணா சிலை அருகில் நடைபெற்ற மாபெரும் தேர்தல் பரப்புரை பொதுக்கூட்டத்தில்.! <hashtag/> காணொளி இணைப்பு:,Substantiated
மாமி சொல்லும் சில உண்மைகளில் இதுவும் ஒன்று. திமுக ஆட்சிக்கு வந்த பின்னர் தமிழ்நாட்டில் போதைப் பொருட்களை தங்கு தடையின்றி உலவ விடுகிறது. அதே பணத்தில் கட்சியையும் வளர்த்துக்கொள்கிறது. <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/>,Positive
"இறா மீசைக்கு பைத்தியம் முத்தி போன தருணம்<face with hand over mouth emoji/><face with hand over mouth emoji/><rolling on the floor laughing emoji/><rolling on the floor laughing emoji/> சீமான் சீமான்னு புலம்பி, முத்திப் போய் இப்ப உதயநிதின்னு சொல்றதுக்குப் பதிலா சீமான்னு உளருது பெருசு!<rolling on the floor laughing emoji/><rolling on the floor laughing emoji/><rolling on the floor laughing emoji/> <hashtag/> <rolling on the floor laughing emoji/><rolling on the floor laughing emoji/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/>",Negative
<hashtag/> <studio microphone emoji/> <hashtag/> <studio microphone emoji/> விளவங்கோடு சட்டமன்றத்தொகுதி இடைத்தேர்தல் நாம்தமிழர் வெற்றிவேட்பாளர் ஆசிரியர் இரா ஜெமினி வரிசை எண் 4 நமது சின்னம் மைக் <studio microphone emoji/>,Positive
உங்கள் ஓட்டு இரட்டை இலை <hashtag/> admk <hashtag/>,Positive
இப்படி தமிழ் பெண்களை இழிவா பேசுறது தான் தெலுங்கு திராவிட மாடல் ஆட்சி த்தூ உன் குடும்பத்து பெண்கள் மாதிரியே மத்தவங்களும் இருப்பாங்கன்னு நினைக்காதடா கோழிப்பீ ! <oncoming fist emoji/> <hashtag/>,Sarcastic
அண்ணன் சீமான் அவர்களின் தேர்தல் பரப்புரை மற்றும் பொதுக்கூட்டம் விவரங்கள்.<studio microphone emoji/><fire emoji/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/>,Opinionated
"தனி ஒருவர் லாபம் பார்ப்பதற்காக ஒரு கிராமமே பலியாகும் நிலையில் உள்ளது. விழுப்புரம் மாவட்டம் தென்னம்பூண்டி அருகே கல்குவாரியால், வலியால் துடித்த கர்ப்பிணிக்கே இந்த நிலை? <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/>",Opinionated
மக்களுக்கான அரசியல் எது? என பாடம் எடுப்பார்...! ! seeman ntk election 2024 <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/>,Neutral
அண்ணனின் புகைப்படம் எதாவது ஒரு செய்தி சேனலில் ஒரு ஓரமாக வராதா என்று ஏங்கிய காலம் உண்டு. இன்று அண்ணன் தான் தமிழ்நாட்டின் வளர்ந்து வரும் அரசியல் சக்திகளில் முதன்மையானவர். <hashtag/> <hashtag/>,Neutral
முதல்வர் ஒரு வார்த்தை கூட கேட்கல ..சொன்ன உடனே sanction! <hashtag/> <hashtag/> <hashtag/>,Neutral
சீமானுக்கு தேர்தல் ஆணையம் செய்தது அநீதி <hashtag/> <hashtag/> <hashtag/> <hashtag/>,Opinionated
நான் வாழும் வரை கருப்பு சிவப்பு வண்ணத்துக்கவும் உதயசூரியன் சின்னத்துக்கவும் வாழ்வேன் என்றும் கழக பணியில் பவித்ரன் பழனிவேல் கிளை கழக இளைஞரணி அமைப்பாளர் பூத் கமிட்டி உறுப்பினர் <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/>,Neutral
"”மொழி, இனம், மண்..” அடுக்கு மொழியில் பேசிய சீமான்! <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/>",Opinionated
நேருக்கு நேர் விவாதிக்க தயாரா? cmக்கு இபிஎஸ் சவால்!! <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/>,Opinionated
ஆட்டை குர்பானி கொடுத்த எடப்பாடியார்..!!<grinning squinting face emoji/><face with tears of joy emoji/> <hashtag/> <hashtag/>,Sarcastic
"அன்று விஜயகாந்த் அய்யா<pensive face emoji/> இன்று சீமான் அண்ணனை, திமுக பொய்யாக மது அருந்துவது போல் சித்தரிக்கிறது <face with steam from nose emoji/> - பிஸ்மி திமுக ஏன் பாஜகவை அமைதியாக ஆதரிக்கிறது?<face with steam from nose emoji/> அண்ணாமலையின் மது பழக்கத்தை திமுக ஏன் பரப்பவில்லை ?<face with steam from nose emoji/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/>",Opinionated
விடியா ஆட்சியில் தமிழகம் புதைகுழிக்குள் செல்கிறது' - பொதுச்செயலாளர் கண்டனம் newsj <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/>,Sarcastic
அரசு உத்தியோகங்களில் சேர்வதால் வருமானம் நிரந்தரம் என எண்ணிய பிராமணர்கள்; குருகுலத்தில் கல்வி கற்றவர்களில் 86% பேர் பிராமணர் அல்லாதவர்கள் என சொல்லும் மன்றோவின் ஆய்வு. <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/> <hashtag/>,Substantiated
"கடலூர் மாவட்டம் வளையமாதேவியில் மீண்டும் nlc விரிவாக்க பணி தொடக்கம் .<pouting face emoji/><pouting face emoji/> 500 மேற்பட்ட காவல் துறையினர் குவிப்பு<pouting face emoji/><pouting face emoji/> இங்கு தயாரிக்கப்படும் மின்சாரம் தண்ணீர் தரமாட்டேன் என்று சொல்லும் கர்நாடகாவிற்கும், கேரளாவிற்கும் வழங்கப்படுகிறது... <hashtag/> <hashtag/>",Negative
